"CUSTOMER_BUSINESS_ID","CUSTOMER_NAME","ADDRESS_LINE_1","CITY","POSTAL_CODE","STATE","ADDRESS_LINE_2","COUNTRY","COUNTY","CUSTOMER_FULL_DETAIL","PHONE","POSTALCODE_EXTENSION","IDENTIFIER_TYPE","IDENTIFIER_VALUE","ENRICHED_INDICATOR","CONFIDENCE_SCORE","VERIFICATION_MESSAGE","VERIFICATION_STATUS_CODE","ADDRESS_ROLE","CREATED_TIMESTAMP","UPDATED_TIMESTAMP"
"CUS000000196G","First Friends","367 STATE ROUTE 46","BUCKSPORT","04416-4765","US-ME","","US",,"First Friends 367 STATE ROUTE 46  BUCKSPORT US-ME 04416-4765 US",,,"NWEA SFDC ID","OGWIBJB6M9NW","VALID",0.994455152,"{""address_line_1"":false,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"SCHOOL","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000196G","First Friends","366 STATE ROUTE 46","BUCKSPORT","04416-476B","US-ME","","US",,"First Friends 366 STATE ROUTE 46  BUCKSPORT US-ME 04416-476B US",,,"SAP Customer Number","CYLTM9R6MGUO","VALID",0.9918804883,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":false,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"SCHOOL","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000197H","Stepping Stones Ccc & Ps","832 URBANE RD NE","CLEVELAND","37312-476O","US-TN","","US",,"Stepping Stones Ccc & Ps 832 URBANE RD NE  CLEVELAND US-TN 37312-476O US",,,"NCES ID","ISU1O67U61O8","VALID",0.9975114398,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":false,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"SCHOOL","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000198I","Ymca Sunshine Company Pre-Sch","2900 SEPULVEDA BLVD","TORRANCE","90505-2804","US-CA","","US",,"Ymca Sunshine Company Pre-Sch 2900 SEPULVEDA BLVD  TORRANCE US-CA 90505-2804 US",,,"HMH Ref ID","M0YTMV82LZWG","VALID",1,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"OFFICE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000198I","Ymca Sunshine Company Pre-Sch","2898 SEPULVEDA BLVD","TORRANCE","90505-2804","US-CA","","US",,"Ymca Sunshine Company Pre-Sch 2898 SEPULVEDA BLVD  TORRANCE US-CA 90505-2804 US",,,"AgileEd ID","Y9A7ABFLXV5C","VALID",0.9921821654,"{""address_line_1"":false,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"OFFICE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000198I","Ymca Sunshine Company Pre-Sch","2900 SEPULVEDA BLVD","TORRANCE","90505-2804","US-CA","","US",,"Ymca Sunshine Company Pre-Sch 2900 SEPULVEDA BLVD  TORRANCE US-CA 90505-2804 US",,,"NCES ID","X39ELLHLRSWP","VALID",1,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"SCHOOL","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000198I","Ymca Sunshine Company Pre-Sch","2900 SEPULVEDA BLVD","TORRANCE","90505-2804","US-CA","","US",,"Ymca Sunshine Company Pre-Sch 2900 SEPULVEDA BLVD  TORRANCE US-CA 90505-2804 US",,,"NCES ID","YKKSWNWZF8Y7","VALID",1,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"WAREHOUSE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000198I","Ymca Sunshine Company Pre-Sch","2902 SEPULVEDA BLVD","TORRANCE","90505-2804","US-CA","","US",,"Ymca Sunshine Company Pre-Sch 2902 SEPULVEDA BLVD  TORRANCE US-CA 90505-2804 US",,,"SAP Customer Number","XFANS0GNH8S2","VALID",0.9985592616,"{""address_line_1"":false,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"OFFICE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000198I","Ymca Sunshine Company Pre-Sch","2900 SEPULVEDA BLVD","TORRANCE","90505-2804","US-CA","","US",,"Ymca Sunshine Company Pre-Sch 2900 SEPULVEDA BLVD  TORRANCE US-CA 90505-2804 US",,,"HMH SFDC ID","T30GCHF4AKDN","VALID",1,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"OFFICE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000198I","Ymca Sunshine Company Pre-Sch","2900 SEPULVEDA BLVD","TORRANCE","90505-280R","US-CA","","US",,"Ymca Sunshine Company Pre-Sch 2900 SEPULVEDA BLVD  TORRANCE US-CA 90505-280R US",,,"SAP Customer Number","RHTMT1OZXGGM","VALID",0.988927246,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":false,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"WAREHOUSE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000199J","Day Care Plus","721 S MAIN ST","CLAWSON","48017-2017","US-MI","","US",,"Day Care Plus 721 S MAIN ST  CLAWSON US-MI 48017-2017 US",,,"NCES ID","57LWS1YQ6T0O","VALID",1,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"SCHOOL","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000199J","Day Care Plus","721 S MAIN ST","CLAWSON","48017-2017","US-MI","","US",,"Day Care Plus 721 S MAIN ST  CLAWSON US-MI 48017-2017 US",,,"HMH Ref ID","86HOGDPL4CKT","VALID",1,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"OFFICE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000199J","Day Care Plus","721 S MAIN ST","CLAWSON","48017-2017","US-MI","","US",,"Day Care Plus 721 S MAIN ST  CLAWSON US-MI 48017-2017 US",,,"NCES ID","6LN824TL7JE0","VALID",1,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"WAREHOUSE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000199J","Day Care Plus","721 S MAIN ST","CLAWSON","48017-2017","US-MI","","US",,"Day Care Plus 721 S MAIN ST  CLAWSON US-MI 48017-2017 US",,,"HMH SFDC ID","0RFOIAL5U8RZ","VALID",1,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"OFFICE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000200K","Added Love Learning Center","109 BRAXTON CT","FAYETTEVILLE","30214-196B","US-GA","","US",,"Added Love Learning Center 109 BRAXTON CT  FAYETTEVILLE US-GA 30214-196B US",,,"NWEA SFDC ID","LYV16ZHZ3E88","VALID",0.9650579269,"{""address_line_1"":false,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":false,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"SCHOOL","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000200K","Added Love Learning Center","109 BRAXTON CT","FAYETTEVILLE","30214-1966","US-GA","","US",,"Added Love Learning Center 109 BRAXTON CT  FAYETTEVILLE US-GA 30214-1966 US",,,"NCES ID","2O25TG5JTV75","VALID",0.9848295978,"{""address_line_1"":false,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":false,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"SCHOOL","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000200K","Added Love Learning Center","112 BRAXTON CT","FAYETTEVILLE","30214-196E","US-GA","","US",,"Added Love Learning Center 112 BRAXTON CT  FAYETTEVILLE US-GA 30214-196E US",,,"HMH SFDC ID","0ZNSGWOC4191","VALID",0.9702023837,"{""address_line_1"":false,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":false,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"OFFICE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000200K","Added Love Learning Center","110 BRAXTON CT","FAYETTEVILLE","30214-1968","US-GA","","US",,"Added Love Learning Center 110 BRAXTON CT  FAYETTEVILLE US-GA 30214-1968 US",,,"NWEA SFDC ID","KK7X34UDC4FH","VALID",1,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"SCHOOL","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000201L","Ywca Child Care","650 W MARKET ST","LIMA","45801-4603","US-OH","","US",,"Ywca Child Care 650 W MARKET ST  LIMA US-OH 45801-4603 US",,,"NWEA SFDC ID","KRX0GWHAOQHV","VALID",0.9846093548,"{""address_line_1"":false,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"OFFICE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000201L","Ywca Child Care","647 W MARKET ST","LIMA","45801-4604","US-OH","","US",,"Ywca Child Care 647 W MARKET ST  LIMA US-OH 45801-4604 US",,,"HMH SFDC ID","FFHEYZQQXBV0","VALID",0.9974183885,"{""address_line_1"":false,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":false,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"OFFICE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000201L","Ywca Child Care","649 W MARKET ST","LIMA","45801-4603","US-OH","","US",,"Ywca Child Care 649 W MARKET ST  LIMA US-OH 45801-4603 US",,,"NWEA SFDC ID","EOEGEZQ0X717","VALID",1,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"OFFICE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000201L","Ywca Child Care","649 W MARKET ST","LIMA","45801-4603","US-OH","","US",,"Ywca Child Care 649 W MARKET ST  LIMA US-OH 45801-4603 US",,,"HMH Ref ID","0HKGNHAGXXKS","VALID",1,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"OFFICE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000201L","Ywca Child Care","649 W MARKET ST","LIMA","45801-4603","US-OH","","US",,"Ywca Child Care 649 W MARKET ST  LIMA US-OH 45801-4603 US",,,"AgileEd ID","2GDAUOS74ULE","VALID",1,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"SCHOOL","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000201L","Ywca Child Care","648 W MARKET ST","LIMA","45801-460D","US-OH","","US",,"Ywca Child Care 648 W MARKET ST  LIMA US-OH 45801-460D US",,,"HMH SFDC ID","49MN230A7ZUM","VALID",0.9895009294,"{""address_line_1"":false,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":false,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"SCHOOL","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000201L","Ywca Child Care","647 W MARKET ST","LIMA","45801-4603","US-OH","","US",,"Ywca Child Care 647 W MARKET ST  LIMA US-OH 45801-4603 US",,,"NCES ID","8EJPMLNL7HA7","VALID",0.9991561789,"{""address_line_1"":false,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"SCHOOL","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000202M","Glorious Wonders Child Care","1700 BUTLER DR","MURFREESBORO","37127-6521","US-TN","","US",,"Glorious Wonders Child Care 1700 BUTLER DR  MURFREESBORO US-TN 37127-6521 US",,,"SAP Customer Number","WRUKFWPZDPVO","VALID",1,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"OFFICE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000202M","Glorious Wonders Child Care","1700 BUTLER DR","MURFREESBORO","37127-6521","US-TN","","US",,"Glorious Wonders Child Care 1700 BUTLER DR  MURFREESBORO US-TN 37127-6521 US",,,"HMH ID","PDT12SBA62TD","VALID",1,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"WAREHOUSE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000203N","West Hartford Extended Ccc","426 OAKWOOD AVE","WEST HARTFORD","06110-115A","US-CT","","US",,"West Hartford Extended Ccc 426 OAKWOOD AVE  WEST HARTFORD US-CT 06110-115A US",,,"HMH Ref ID","BZ9ZQHBQIQIC","VALID",0.9768994886,"{""address_line_1"":false,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":false,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"OFFICE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000204O","Moriah Head Start","3092 PLANK RD","MINEVILLE","12956-1049","US-NY","","US",,"Moriah Head Start 3092 PLANK RD  MINEVILLE US-NY 12956-1049 US",,,"HMH SFDC ID","JAI9C2BVS3K3","VALID",1,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"WAREHOUSE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000204O","Moriah Head Start","3092 PLANK RD","MINEVILLE","12956-104Y","US-NY","","US",,"Moriah Head Start 3092 PLANK RD  MINEVILLE US-NY 12956-104Y US",,,"HMH ID","WXHVY3NUKOND","VALID",0.99366355,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":false,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"OFFICE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000204O","Moriah Head Start","3092 PLANK RD","MINEVILLE","12956-1049","US-NY","","US",,"Moriah Head Start 3092 PLANK RD  MINEVILLE US-NY 12956-1049 US",,,"HMH ID","KBRJIGLG08YV","VALID",1,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"SCHOOL","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000204O","Moriah Head Start","3090 PLANK RD","MINEVILLE","12956-1049","US-NY","","US",,"Moriah Head Start 3090 PLANK RD  MINEVILLE US-NY 12956-1049 US",,,"HMH ID","3C3J548FHBQ6","VALID",0.9976935102,"{""address_line_1"":false,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"OFFICE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000204O","Moriah Head Start","3092 PLANK RD","MINEVILLE","12956-1049","US-NY","","US",,"Moriah Head Start 3092 PLANK RD  MINEVILLE US-NY 12956-1049 US",,,"NWEA SFDC ID","DBFXA2WD7772","VALID",1,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"OFFICE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000204O","Moriah Head Start","3094 PLANK RD","MINEVILLE","12956-1049","US-NY","","US",,"Moriah Head Start 3094 PLANK RD  MINEVILLE US-NY 12956-1049 US",,,"NWEA SFDC ID","DQA4SVKXB3CT","VALID",0.9989648638,"{""address_line_1"":false,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"WAREHOUSE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000204O","Moriah Head Start","3092 PLANK RD","MINEVILLE","12956-1048","US-NY","","US",,"Moriah Head Start 3092 PLANK RD  MINEVILLE US-NY 12956-1048 US",,,"NCES ID","1Q5MS7UPSPAG","VALID",0.9990267426,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":false,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"OFFICE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000205P","Jacobs Ladder 2","470 GA HIGHWAY 247 S","BONAIRE","31005-3719","US-GA","","US",,"Jacobs Ladder 2 470 GA HIGHWAY 247 S  BONAIRE US-GA 31005-3719 US",,,"NCES ID","4NDVDXDF6YV2","VALID",1,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"SCHOOL","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000205P","Jacobs Ladder 2","470 GA HIGHWAY 247 S","BONAIRE","31005-3719","US-GA","","US",,"Jacobs Ladder 2 470 GA HIGHWAY 247 S  BONAIRE US-GA 31005-3719 US",,,"HMH SFDC ID","P6F0O7Y4XBBM","VALID",1,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"SCHOOL","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000205P","Jacobs Ladder 2","470 GA HIGHWAY 247 S","BONAIRE","31005-3719","US-GA","","US",,"Jacobs Ladder 2 470 GA HIGHWAY 247 S  BONAIRE US-GA 31005-3719 US",,,"NWEA SFDC ID","J22PMB6XGK6Y","VALID",1,"{""address_line_1"":true,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":true,""postalcode_extension"":true,""reason"":""Identical match"",""state"":true}",,"SCHOOL","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000205P","Jacobs Ladder 2","472 GA HIGHWAY 247 S","BONAIRE","31005-371U","US-GA","","US",,"Jacobs Ladder 2 472 GA HIGHWAY 247 S  BONAIRE US-GA 31005-371U US",,,"HMH Ref ID","22YOKBVPX4NT","VALID",0.9874225898,"{""address_line_1"":false,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":false,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"SCHOOL","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
"CUS000000205P","Jacobs Ladder 2","472 GA HIGHWAY 247 S","BONAIRE","31005-371T","US-GA","","US",,"Jacobs Ladder 2 472 GA HIGHWAY 247 S  BONAIRE US-GA 31005-371T US",,,"HMH Ref ID","LCAUDF9M13OT","VALID",0.9860560964,"{""address_line_1"":false,""address_line_2"":true,""city"":true,""country"":true,""county"":true,""name"":true,""phone"":true,""postal_code"":false,""postalcode_extension"":true,""reason"":"""",""state"":true}",,"OFFICE","2025-10-02 16:36:47.394","2025-10-02 16:36:47.394"
