"X","Y","OBJECTID","NCESID","NAME","ADDRESS","CITY","STATE","ZIP","ZIP4","TELEPHONE","TYPE","STATUS","POPULATION","COUNTY","COUNTYFIPS","COUNTRY","LATITUDE","LONGITUDE","NAICS_CODE","NAICS_DESC","SOURCE","SOURCEDATE","VAL_METHOD","VAL_DATE","WEBSITE","LEVEL_","ENROLLMENT","ST_GRADE","END_GRADE","DISTRICTID","FT_TEACHER","SHELTER_ID","CUSTOMER_FULL_DATA","CUSTOMER_FULL_DETAIL"
-86.027080179999984,40.177772919000056,2167,180426000727,"HAMILTON HEIGHTS MIDDLE SCH","420 W NORTH ST -   609","ARCADIA","IN",46030,"0609","(317) 984-3588",1,1,590,"HAMILTON",18057,"USA",40.1777729190001,-86.0270801800000,611110,"ELEMENTARY AND SECONDARY SCHOOLS","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=180426000727","2009-10-13 00:00:00.000","IMAGERY/OTHER","2016-04-06 00:00:00.000","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=180426000727","2",559,"06","08",1804260,31,"NOT AVAILABLE","HAMILTON HEIGHTS MIDDLE SCH 420 W NORTH ST -   609 ARCADIA IN 46030.00000","HAMILTON HEIGHTS MIDDLE SCH 420 W NORTH ST -   609 ARCADIA IN 46030.00000"
-92.161424733999979,41.155644940000059,2168,192244001345,"PEKIN ELEMENTARY SCHOOL","1062 BIRCH AVE","PACKWOOD","IA",52580,"8542","(641) 661-2351",1,1,358,"JEFFERSON",19101,"USA",41.1556449400001,-92.1614247340000,611110,"ELEMENTARY AND SECONDARY SCHOOLS","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=192244001345","2009-10-13 00:00:00.000","IMAGERY/OTHER","2016-03-24 00:00:00.000","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=192244001345","1",338,"PK","05",1922440,20,"10822222","PEKIN ELEMENTARY SCHOOL 1062 BIRCH AVE PACKWOOD IA 52580.00000","PEKIN ELEMENTARY SCHOOL 1062 BIRCH AVE PACKWOOD IA 52580.00000"
-86.458965586999966,36.962397096000068,2169,210057000104,"BOWLING GREEN JUNIOR HIGH","900 CAMPBELL LN","BOWLING GREEN","KY",42104,"NOT AVAILABLE","(270) 746-2290",1,1,969,"WARREN",21227,"USA",36.9623970960001,-86.4589655870000,611110,"ELEMENTARY AND SECONDARY SCHOOLS","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=210057000104","2010-01-29 00:00:00.000","IMAGERY","2010-08-27 00:00:00.000","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=210057000104","2",916,"06","08",2100570,53,"NOT AVAILABLE","BOWLING GREEN JUNIOR HIGH 900 CAMPBELL LN BOWLING GREEN KY 42104.00000","BOWLING GREEN JUNIOR HIGH 900 CAMPBELL LN BOWLING GREEN KY 42104.00000"
-71.100190000000000,42.331100000000000,2170,250279000946,"MISSION HILL SCHOOL","20 CHILD STREET","JAMAICA PLAIN","MA",2130,"NOT AVAILABLE","(617) 635-8189",1,1,244,"SUFFOLK",25025,"USA",42.3311000000000,-71.1001899999999,611110,"ELEMENTARY AND SECONDARY SCHOOLS","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=250279000946","2010-01-29 00:00:00.000","IMAGERY","2017-10-31 00:00:00.000","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=250279000946","1",232,"PK","08",2502790,12,"10818826","MISSION HILL SCHOOL 20 CHILD STREET JAMAICA PLAIN MA 2130.00000","MISSION HILL SCHOOL 20 CHILD STREET JAMAICA PLAIN MA 2130.00000"
-72.639290000000000,42.176810000000000,2171,250627000909,"MAURICE A DONAHUE ELEMENTARY","210 WHITING FARMS ROAD","HOLYOKE","MA",1040,"NOT AVAILABLE","(413) 534-2069",1,1,628,"HAMPDEN",25013,"USA",42.1768100000000,-72.6392900000000,611110,"ELEMENTARY AND SECONDARY SCHOOLS","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=250627000909","2010-01-29 00:00:00.000","IMAGERY","2010-05-10 00:00:00.000","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=250627000909","1",588,"KG","08",2506270,40,"NOT AVAILABLE","MAURICE A DONAHUE ELEMENTARY 210 WHITING FARMS ROAD HOLYOKE MA 1040.00000","MAURICE A DONAHUE ELEMENTARY 210 WHITING FARMS ROAD HOLYOKE MA 1040.00000"
-87.060582611999962,45.867650697000045,2172,261597005245,"GLADSTONE AREA HIGH SCHOOL","2100 M-35","GLADSTONE","MI",49837,"NOT AVAILABLE","(906) 428-9200",1,1,507,"DELTA",26041,"USA",45.8676506970000,-87.0605826120000,611110,"ELEMENTARY AND SECONDARY SCHOOLS","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=261597005245","2010-01-29 00:00:00.000","IMAGERY","2017-10-31 00:00:00.000","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=261597005245","3",487,"09","12",2615970,20,"NOT AVAILABLE","GLADSTONE AREA HIGH SCHOOL 2100 M-35 GLADSTONE MI 49837.00000","GLADSTONE AREA HIGH SCHOOL 2100 M-35 GLADSTONE MI 49837.00000"
-86.082203749999962,43.415179650000020,2173,261851005535,"HOLTON ELEMENTARY SCHOOL","6245 SYERS RD","HOLTON","MI",49425,"7557","(231) 821-1825",1,1,455,"MUSKEGON",26121,"USA",43.4151796500000,-86.0822037500000,611110,"ELEMENTARY AND SECONDARY SCHOOLS","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=261851005535","2009-10-13 00:00:00.000","IMAGERY","2016-04-28 00:00:00.000","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=261851005535","1",432,"KG","06",2618510,23,"NOT AVAILABLE","HOLTON ELEMENTARY SCHOOL 6245 SYERS RD HOLTON MI 49425.00000","HOLTON ELEMENTARY SCHOOL 6245 SYERS RD HOLTON MI 49425.00000"
-83.248635091999972,43.656370960000061,2174,262718006326,"OWENDALE-GAGETOWN ELEMENTARY SCHOOL","7166 EAST MAIN ST","OWENDALE","MI",48754,"9601","(989) 678-4141",1,1,63,"TUSCOLA",26157,"USA",43.6563709600001,-83.2486350920000,611110,"ELEMENTARY AND SECONDARY SCHOOLS","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=262718006326","2010-01-29 00:00:00.000","IMAGERY","2017-10-31 00:00:00.000","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=262718006326","1",60,"PK","05",2627180,3,"NOT AVAILABLE","OWENDALE-GAGETOWN ELEMENTARY SCHOOL 7166 EAST MAIN ST OWENDALE MI 48754.00000","OWENDALE-GAGETOWN ELEMENTARY SCHOOL 7166 EAST MAIN ST OWENDALE MI 48754.00000"
-92.989769470999988,45.274820815000048,2175,271227000594,"FOREST LAKE ELEMENTARY","408 SW 4TH ST","FOREST LAKE","MN",55025,"1598","(651) 982-3200",1,1,446,"WASHINGTON",27163,"USA",45.2748208150001,-92.9897694710000,611110,"ELEMENTARY AND SECONDARY SCHOOLS","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=271227000594","2009-10-13 00:00:00.000","IMAGERY/OTHER","2016-07-15 00:00:00.000","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=271227000594","2",420,"04","06",2712270,26,"NOT AVAILABLE","FOREST LAKE ELEMENTARY 408 SW 4TH ST FOREST LAKE MN 55025.00000","FOREST LAKE ELEMENTARY 408 SW 4TH ST FOREST LAKE MN 55025.00000"
-106.720753524999964,35.620708212000061,2176,350015800883,"WALATOWA CHARTER HIGH","147 BEAR HEAD CANYON","JEMEZ PUEBLO","NM",87024,"NOT AVAILABLE","(555) 555-5555",1,1,61,"SANDOVAL",35043,"USA",35.6207082120001,-106.7207535250000,611110,"ELEMENTARY AND SECONDARY SCHOOLS","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=350015800883","2015-05-08 00:00:00.000","GEOCODE","2015-06-10 00:00:00.000","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=350015800883","3",56,"09","12",3500158,5,"NOT AVAILABLE","WALATOWA CHARTER HIGH 147 BEAR HEAD CANYON JEMEZ PUEBLO NM 87024.00000","WALATOWA CHARTER HIGH 147 BEAR HEAD CANYON JEMEZ PUEBLO NM 87024.00000"
-106.730540280999946,34.808410700000017,2177,350168000438,"RAYMOND GABALDON ELEMENTARY","454 CORONADO RD","LOS LUNAS","NM",87031,"NOT AVAILABLE","(505) 866-8231",1,1,436,"VALENCIA",35061,"USA",34.8084107000000,-106.7305402810000,611110,"ELEMENTARY AND SECONDARY SCHOOLS","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=350168000438","2010-01-29 00:00:00.000","IMAGERY/OTHER","2010-06-08 00:00:00.000","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=350168000438","1",411,"PK","06",3501680,25,"NOT AVAILABLE","RAYMOND GABALDON ELEMENTARY 454 CORONADO RD LOS LUNAS NM 87031.00000","RAYMOND GABALDON ELEMENTARY 454 CORONADO RD LOS LUNAS NM 87031.00000"
-73.904914640999948,40.836152637000055,2178,360008602238,"PS 55 BENJAMIN FRANKLIN","450 ST PAUL'S PL","BRONX","NY",10456,"NOT AVAILABLE","(718) 681-6227",1,1,762,"BRONX",36005,"USA",40.8361526370001,-73.9049146409999,611110,"ELEMENTARY AND SECONDARY SCHOOLS","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=360008602238","2010-01-29 00:00:00.000","IMAGERY/OTHER","2010-04-13 00:00:00.000","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=360008602238","1",724,"PK","05",3600086,38,"NOT AVAILABLE","PS 55 BENJAMIN FRANKLIN 450 ST PAUL'S PL BRONX NY 10456.00000","PS 55 BENJAMIN FRANKLIN 450 ST PAUL'S PL BRONX NY 10456.00000"
-74.276677135999989,41.372484644000053,2179,360738000526,"CHESTER ELEMENTARY SCHOOL","2 HERBERT DR","CHESTER","NY",10918,"1140","(845) 469-2178",1,1,501,"ORANGE",36071,"USA",41.3724846440001,-74.2766771360000,611110,"ELEMENTARY AND SECONDARY SCHOOLS","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=360738000526","2010-01-29 00:00:00.000","IMAGERY","2010-06-16 00:00:00.000","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=360738000526","1",469,"KG","05",3607380,32,"NOT AVAILABLE","CHESTER ELEMENTARY SCHOOL 2 HERBERT DR CHESTER NY 10918.00000","CHESTER ELEMENTARY SCHOOL 2 HERBERT DR CHESTER NY 10918.00000"
-74.931872359999943,42.691523088000046,2180,360825000607,"COOPERSTOWN ELEMENTARY SCHOOL","21 WALNUT ST","COOPERSTOWN","NY",13326,"1496","(607) 547-9976",1,1,463,"OTSEGO",36077,"USA",42.6915230880001,-74.9318723599999,611110,"ELEMENTARY AND SECONDARY SCHOOLS","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=360825000607","2010-01-29 00:00:00.000","IMAGERY","2010-06-21 00:00:00.000","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=360825000607","1",430,"KG","06",3608250,33,"NOT AVAILABLE","COOPERSTOWN ELEMENTARY SCHOOL 21 WALNUT ST COOPERSTOWN NY 13326.00000","COOPERSTOWN ELEMENTARY SCHOOL 21 WALNUT ST COOPERSTOWN NY 13326.00000"
-73.808763462999934,42.352407560000074,2181,360849004765,"COXSACKIE-ATHENS MIDDLE SCHOOL","24 SUNSET BLVD","COXSACKIE","NY",12051,"1132","(518) 731-1850",1,1,463,"GREENE",36039,"USA",42.3524075600001,-73.8087634629999,611110,"ELEMENTARY AND SECONDARY SCHOOLS","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=360849004765","2010-01-29 00:00:00.000","IMAGERY","2010-06-21 00:00:00.000","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=360849004765","2",433,"05","08",3608490,30,"NOT AVAILABLE","COXSACKIE-ATHENS MIDDLE SCHOOL 24 SUNSET BLVD COXSACKIE NY 12051.00000","COXSACKIE-ATHENS MIDDLE SCHOOL 24 SUNSET BLVD COXSACKIE NY 12051.00000"
-82.244810768999969,41.358388277000067,2182,390481503143,"SOUTH AMHERST MIDDLE SCHOOL","152 W MAIN ST","SOUTH AMHERST","OH",44001,"2924","(440) 986-7021",1,1,422,"LORAIN",39093,"USA",41.3583882770001,-82.2448107690000,611110,"ELEMENTARY AND SECONDARY SCHOOLS","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=390481503143","2009-10-13 00:00:00.000","IMAGERY/OTHER","2010-09-09 00:00:00.000","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=390481503143","2",422,"06","08",3904815,-1,"10808681","SOUTH AMHERST MIDDLE SCHOOL 152 W MAIN ST SOUTH AMHERST OH 44001.00000","SOUTH AMHERST MIDDLE SCHOOL 152 W MAIN ST SOUTH AMHERST OH 44001.00000"
-99.665776504999940,35.608200382000064,2183,400750000299,"CHEYENNE ES","910 E BUSTER AVENUE","CHEYENNE","OK",73628,"3628","(580) 497-2486",1,1,308,"ROGER MILLS",40129,"USA",35.6082003820001,-99.6657765049999,611110,"ELEMENTARY AND SECONDARY SCHOOLS","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=400750000299","2010-01-29 00:00:00.000","IMAGERY/OTHER","2010-07-22 00:00:00.000","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=400750000299","1",286,"PK","08",4007500,22,"NOT AVAILABLE","CHEYENNE ES 910 E BUSTER AVENUE CHEYENNE OK 73628.00000","CHEYENNE ES 910 E BUSTER AVENUE CHEYENNE OK 73628.00000"
-95.933052274999980,36.121632275000039,2184,403024000989,"EISENHOWER INTERNATIONAL ES","3111 EAST 56 STREET","TULSA","OK",74105,"4105","(918) 746-9100",1,1,553,"TULSA",40143,"USA",36.1216322750000,-95.9330522750000,611110,"ELEMENTARY AND SECONDARY SCHOOLS","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=403024000989","2010-01-29 00:00:00.000","IMAGERY/OTHER","2017-10-31 00:00:00.000","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=403024000989","1",528,"PK","05",4030240,25,"NOT AVAILABLE","EISENHOWER INTERNATIONAL ES 3111 EAST 56 STREET TULSA OK 74105.00000","EISENHOWER INTERNATIONAL ES 3111 EAST 56 STREET TULSA OK 74105.00000"
-76.450870164999969,41.767861229000054,2185,422355000997,"TOWANDA AREA EL SCH","420 STATE ST","TOWANDA","PA",18848,"NOT AVAILABLE","(570) 265-6131",1,1,449,"BRADFORD",42015,"USA",41.7678612290001,-76.4508701650000,611110,"ELEMENTARY AND SECONDARY SCHOOLS","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=422355000997","2009-10-13 00:00:00.000","IMAGERY/OTHER","2016-09-06 00:00:00.000","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=422355000997","1",424,"03","06",4223550,25,"NOT AVAILABLE","TOWANDA AREA EL SCH 420 STATE ST TOWANDA PA 18848.00000","TOWANDA AREA EL SCH 420 STATE ST TOWANDA PA 18848.00000"
-85.365534875999970,35.033426818000059,2186,470159000781,"LOOKOUT VALLEY MIDDLE / HIGH SCHOOL","350  LOOKOUT  HIGH ST","CHATTANOOGA","TN",37419,"NOT AVAILABLE","(423) 825-7352",1,1,406,"HAMILTON",47065,"USA",35.0334268180001,-85.3655348760000,611110,"ELEMENTARY AND SECONDARY SCHOOLS","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=470159000781","2010-01-29 00:00:00.000","IMAGERY","2010-07-14 00:00:00.000","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=470159000781","4",375,"06","12",4701590,31,"NOT AVAILABLE","LOOKOUT VALLEY MIDDLE / HIGH SCHOOL 350  LOOKOUT  HIGH ST CHATTANOOGA TN 37419.00000","LOOKOUT VALLEY MIDDLE / HIGH SCHOOL 350  LOOKOUT  HIGH ST CHATTANOOGA TN 37419.00000"
-98.388340481999990,29.594087896000072,2187,483294010431,"STEUBING RANCH EL","5100 KNOLL CREEK","SAN ANTONIO","TX",78247,"5857","(210) 407-7600",1,1,1002,"BEXAR",48029,"USA",29.5940878960001,-98.3883404820000,611110,"ELEMENTARY AND SECONDARY SCHOOLS","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=483294010431","2010-01-29 00:00:00.000","UNVERIFIED","2010-02-25 00:00:00.000","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=483294010431","1",941,"PK","05",4832940,61,"NOT AVAILABLE","STEUBING RANCH EL 5100 KNOLL CREEK SAN ANTONIO TX 78247.00000","STEUBING RANCH EL 5100 KNOLL CREEK SAN ANTONIO TX 78247.00000"
-77.147148809999976,38.908499141000036,2188,510027003006,"DISCOVERY ELEM","5241 36TH STREET NORTH","ARLINGTON","VA",22207,"NOT AVAILABLE","(703) 288-2685",1,7,-999,"ARLINGTON",51013,"USA",38.9084991410001,-77.1471488100000,611110,"ELEMENTARY AND SECONDARY SCHOOLS","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=510027003006","2017-10-25 00:00:00.000","IMAGERY/OTHER","2018-01-18 00:00:00.000","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=510027003006","N",-1,"N","N",5100270,-1,"NOT AVAILABLE","DISCOVERY ELEM 5241 36TH STREET NORTH ARLINGTON VA 22207.00000","DISCOVERY ELEM 5241 36TH STREET NORTH ARLINGTON VA 22207.00000"
-143.966577228999990,62.704861301000051,2189,20007000583,"SLANA SCHOOL","MILE 4 NABESNA RD","SLANA","AK",99586,"NOT AVAILABLE","NOT AVAILABLE",1,1,20,"VALDEZ-CORDOVA",2261,"USA",62.7048613010001,-143.9665772290000,611110,"ELEMENTARY AND SECONDARY SCHOOLS","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=020007000583","2010-01-29 00:00:00.000","GEOCODE","2017-10-31 00:00:00.000","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=020007000583","4",19,"PK","12",200070,1,"NOT AVAILABLE","SLANA SCHOOL MILE 4 NABESNA RD SLANA AK 99586.00000","SLANA SCHOOL MILE 4 NABESNA RD SLANA AK 99586.00000"
-111.863891717999990,33.413055857000067,2190,40973102189,"EVIT - TEMPE AUTO","1601 W. MAIN STREET","MESA","AZ",85201,"NOT AVAILABLE","NOT AVAILABLE",3,6,-999,"MARICOPA",4013,"USA",33.4130558570001,-111.8638917180000,611110,"ELEMENTARY AND SECONDARY SCHOOLS","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=040973102189","2010-01-29 00:00:00.000","IMAGERY","2017-10-31 00:00:00.000","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=040973102189","N",-1,"10","12",409731,-1,"NOT AVAILABLE","EVIT - TEMPE AUTO 1601 W. MAIN STREET MESA AZ 85201.00000","EVIT - TEMPE AUTO 1601 W. MAIN STREET MESA AZ 85201.00000"
-93.176470530000000,34.315501854000040,2191,50324000336,"BISMARCK MIDDLE SCHOOL","11636 HWY 84","BISMARCK","AR",71929,"NOT AVAILABLE","NOT AVAILABLE",1,1,315,"HOT SPRING",5059,"USA",34.3155018540000,-93.1764705300000,611110,"ELEMENTARY AND SECONDARY SCHOOLS","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=050324000336","2009-10-13 00:00:00.000","IMAGERY/OTHER","2016-02-01 00:00:00.000","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=050324000336","2",291,"05","08",503240,24,"NOT AVAILABLE","BISMARCK MIDDLE SCHOOL 11636 HWY 84 BISMARCK AR 71929.00000","BISMARCK MIDDLE SCHOOL 11636 HWY 84 BISMARCK AR 71929.00000"
-120.135161200999974,40.141423430000032,2192,60001109068,"SIERRA PRIMARY","100 DS HALL ST.","HERLONG","CA",96113,"0035","NOT AVAILABLE",1,1,63,"LASSEN",6035,"USA",40.1414234300000,-120.1351612010000,611110,"ELEMENTARY AND SECONDARY SCHOOLS","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060001109068","2009-10-13 00:00:00.000","GEOCODE","2016-02-11 00:00:00.000","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060001109068","1",58,"KG","06",600011,5,"NOT AVAILABLE","SIERRA PRIMARY 100 DS HALL ST. HERLONG CA 96113.00000","SIERRA PRIMARY 100 DS HALL ST. HERLONG CA 96113.00000"
-117.090907566999988,33.460143828000064,2193,60002808270,"HELEN HUNT JACKSON ELEMENTARY","32400 CAMINO SAN DIMAS","TEMECULA","CA",92592,"NOT AVAILABLE","NOT AVAILABLE",1,1,441,"RIVERSIDE",6065,"USA",33.4601438280001,-117.0909075670000,611110,"ELEMENTARY AND SECONDARY SCHOOLS","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060002808270","2009-10-13 00:00:00.000","IMAGERY","2016-02-19 00:00:00.000","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060002808270","1",425,"KG","05",600028,16,"NOT AVAILABLE","HELEN HUNT JACKSON ELEMENTARY 32400 CAMINO SAN DIMAS TEMECULA CA 92592.00000","HELEN HUNT JACKSON ELEMENTARY 32400 CAMINO SAN DIMAS TEMECULA CA 92592.00000"
-119.391755440999987,36.532728470000045,2194,60006501241,"WILSON ELEMENTARY","305 E. KAMM AVE.","DINUBA","CA",93618,"1825","NOT AVAILABLE",1,1,649,"TULARE",6107,"USA",36.5327284700001,-119.3917554410000,611110,"ELEMENTARY AND SECONDARY SCHOOLS","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060006501241","2009-10-13 00:00:00.000","IMAGERY/OTHER","2016-03-01 00:00:00.000","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=060006501241","1",626,"KG","06",600065,23,"NOT AVAILABLE","WILSON ELEMENTARY 305 E. KAMM AVE. DINUBA CA 93618.00000","WILSON ELEMENTARY 305 E. KAMM AVE. DINUBA CA 93618.00000"
-118.202888553999969,34.058120225000039,2195,62271010240,"FRANCISCO BRAVO MEDICAL MAGNET HIGH","1200 N. CORNWELL ST.","LOS ANGELES","CA",90033,"1417","NOT AVAILABLE",4,1,1911,"LOS ANGELES",6037,"USA",34.0581202250000,-118.2028885540000,611110,"ELEMENTARY AND SECONDARY SCHOOLS","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=062271010240","2009-10-13 00:00:00.000","IMAGERY/OTHER","2016-02-17 00:00:00.000","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=062271010240","3",1841,"09","12",622710,70,"NOT AVAILABLE","FRANCISCO BRAVO MEDICAL MAGNET HIGH 1200 N. CORNWELL ST. LOS ANGELES CA 90033.00000","FRANCISCO BRAVO MEDICAL MAGNET HIGH 1200 N. CORNWELL ST. LOS ANGELES CA 90033.00000"
-121.545481431999974,39.479768479000022,2196,62910004491,"OAKDALE HEIGHTS ELEMENTARY","2255 LAS PLUMAS AVE.","OROVILLE","CA",95966,"6940","NOT AVAILABLE",1,1,442,"BUTTE",6007,"USA",39.4797684790000,-121.5454814320000,611110,"ELEMENTARY AND SECONDARY SCHOOLS","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=062910004491","2009-10-13 00:00:00.000","IMAGERY","2016-02-09 00:00:00.000","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=062910004491","1",423,"KG","06",629100,19,"10798287","OAKDALE HEIGHTS ELEMENTARY 2255 LAS PLUMAS AVE. OROVILLE CA 95966.00000","OAKDALE HEIGHTS ELEMENTARY 2255 LAS PLUMAS AVE. OROVILLE CA 95966.00000"
-121.417586780999954,38.526171962000035,2197,63384005236,"EARL WARREN ELEMENTARY","5420 LOWELL ST.","SACRAMENTO","CA",95820,"6606","NOT AVAILABLE",1,1,544,"SACRAMENTO",6067,"USA",38.5261719620000,-121.4175867810000,611110,"ELEMENTARY AND SECONDARY SCHOOLS","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063384005236","2009-12-10 00:00:00.000","IMAGERY","2016-02-22 00:00:00.000","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063384005236","1",524,"KG","06",633840,20,"NOT AVAILABLE","EARL WARREN ELEMENTARY 5420 LOWELL ST. SACRAMENTO CA 95820.00000","EARL WARREN ELEMENTARY 5420 LOWELL ST. SACRAMENTO CA 95820.00000"
-121.451071900999978,38.548957100000038,2198,63384008282,"SUCCESS ACADEMY","5601 47TH AVE.","SACRAMENTO","CA",95824,"4031","NOT AVAILABLE",4,1,12,"SACRAMENTO",6067,"USA",38.5489571000001,-121.4510719010000,611110,"ELEMENTARY AND SECONDARY SCHOOLS","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063384008282","2010-01-29 00:00:00.000","IMAGERY/OTHER","2017-10-31 00:00:00.000","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=063384008282","2",9,"04","08",633840,3,"NOT AVAILABLE","SUCCESS ACADEMY 5601 47TH AVE. SACRAMENTO CA 95824.00000","SUCCESS ACADEMY 5601 47TH AVE. SACRAMENTO CA 95824.00000"
-72.513443430999985,41.841080223000063,2199,90417000821,"PHILIP R. SMITH SCHOOL","949 AVERY STREET","SOUTH WINDSOR","CT",6074,"2306","NOT AVAILABLE",1,1,369,"HARTFORD",9003,"USA",41.8410802230001,-72.5134434310000,611110,"ELEMENTARY AND SECONDARY SCHOOLS","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=090417000821","2010-01-29 00:00:00.000","IMAGERY","2010-03-30 00:00:00.000","http://nces.ed.gov/GLOBALLOCATOR/sch_info_popup.asp?Type=Public&ID=090417000821","1",344,"PK","05",904170,25,"NOT AVAILABLE","PHILIP R. SMITH SCHOOL 949 AVERY STREET SOUTH WINDSOR CT 6074.00000","PHILIP R. SMITH SCHOOL 949 AVERY STREET SOUTH WINDSOR CT 6074.00000"
